country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","24-03-2026 13:00:00",21.613267,73.010555,SO2,23,24,24
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","24-03-2026 13:00:00",21.613267,73.010555,OZONE,8,43,18
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","24-03-2026 13:00:00",21.755417,72.139056,PM10,89,225,133
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","24-03-2026 13:00:00",22.977134,72.553024,PM2.5,26,142,62
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","24-03-2026 13:00:00",23.020509,72.579261,NO2,13,91,40
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","24-03-2026 13:00:00",23.016834,72.625775,PM2.5,34,399,83
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","24-03-2026 13:00:00",23.243639,72.68994,PM2.5,17,96,49
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","24-03-2026 13:00:00",23.593150,72.372792,PM10,72,130,101
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","24-03-2026 13:00:00",28.806223,76.141105,SO2,1,12,5
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","24-03-2026 13:00:00",29.695300,77.002700,PM10,15,135,73
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","24-03-2026 13:00:00",29.695300,77.002700,OZONE,10,53,29
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-03-2026 13:00:00",29.966942,76.875879,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","24-03-2026 13:00:00",29.966942,76.875879,OZONE,10,67,31
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","24-03-2026 13:00:00",27.9002,76.9938,SO2,1,39,23
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","24-03-2026 13:00:00",28.360699,76.936090,OZONE,10,49,25
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-03-2026 13:00:00",28.376058,77.315741,NO2,29,32,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-03-2026 13:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-03-2026 13:00:00",28.376058,77.315741,SO2,3,73,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-03-2026 13:00:00",28.376058,77.315741,CO,21,65,58
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-03-2026 13:00:00",28.4417,77.3217,PM10,117,121,118
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-03-2026 13:00:00",28.4417,77.3217,NO2,36,39,37
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-03-2026 13:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","24-03-2026 13:00:00",28.806223,76.141105,OZONE,1,20,9
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","24-03-2026 13:00:00",28.593883,76.270653,PM2.5,18,379,127
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","24-03-2026 13:00:00",28.593883,76.270653,PM10,18,326,105
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-03-2026 13:00:00",28.39072,77.30059,PM2.5,181,204,193
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","24-03-2026 13:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","24-03-2026 13:00:00",28.376058,77.315741,PM10,56,437,208
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","24-03-2026 13:00:00",28.4275,77.1465,NO2,36,76,53
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","24-03-2026 13:00:00",28.4275,77.1465,CO,30,48,43
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","24-03-2026 13:00:00",28.4501238,77.0263051,PM2.5,124,465,279
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","24-03-2026 13:00:00",28.4501238,77.0263051,CO,66,114,98
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","24-03-2026 13:00:00",29.140560,75.744941,NH3,10,11,11
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-03-2026 13:00:00",28.206800,76.799700,PM2.5,51,185,103
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","24-03-2026 13:00:00",28.206800,76.799700,NH3,9,26,19
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","24-03-2026 13:00:00",28.422681,77.148944,CO,13,47,35
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","24-03-2026 13:00:00",28.4417,77.3217,OZONE,10,10,10
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","24-03-2026 13:00:00",30.7057778,76.8531805555555,CO,6,14,9
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-03-2026 13:00:00",29.536400,75.015800,PM10,25,182,138
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-03-2026 13:00:00",29.536400,75.015800,NO2,14,71,21
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","24-03-2026 13:00:00",29.536400,75.015800,SO2,2,102,16
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","24-03-2026 13:00:00",29.027200,77.062100,SO2,4,17,8
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","24-03-2026 13:00:00",29.027200,77.062100,CO,27,50,47
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","24-03-2026 13:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","24-03-2026 13:00:00",16.172806,75.659694,CO,8,42,21
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","24-03-2026 13:00:00",12.9135218,77.5950804,NO2,26,28,27
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","24-03-2026 13:00:00",12.951913,77.539784,PM2.5,38,90,59
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","24-03-2026 13:00:00",12.951913,77.539784,NO2,12,15,14
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","24-03-2026 13:00:00",34.06313,74.96017,SO2,3,5,4
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-03-2026 13:00:00",23.80569,86.44268,PM10,18,206,120
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","24-03-2026 13:00:00",23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","24-03-2026 13:00:00",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","24-03-2026 13:00:00",12.951913,77.539784,OZONE,51,95,62
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","24-03-2026 13:00:00",12.9756843,77.5660749,PM10,103,104,104
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-03-2026 13:00:00",30.943887,76.801991,PM2.5,33,322,109
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-03-2026 13:00:00",30.943887,76.801991,SO2,22,110,35
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","24-03-2026 13:00:00",30.943887,76.801991,OZONE,55,124,75
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","24-03-2026 13:00:00",13.029152,77.585901,NH3,1,4,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","24-03-2026 13:00:00",12.938539,77.590100,CO,10,43,15
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","24-03-2026 13:00:00",12.917348,77.622813,NH3,3,5,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","24-03-2026 13:00:00",12.917348,77.622813,SO2,7,48,20
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-03-2026 13:00:00",13.0246342,77.5080115,NO2,23,24,23
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","24-03-2026 13:00:00",13.0246342,77.5080115,CO,22,40,30
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","24-03-2026 13:00:00",28.1485564,77.3320667,SO2,8,13,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","24-03-2026 13:00:00",15.3714823,75.1160168,PM10,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","24-03-2026 13:00:00",15.3714823,75.1160168,NH3,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","24-03-2026 13:00:00",17.336318,76.847397,OZONE,9,35,13
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","24-03-2026 13:00:00",15.347630,76.181767,PM10,24,99,43
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","24-03-2026 13:00:00",12.415911,75.735050,CO,10,26,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","24-03-2026 13:00:00",12.415911,75.735050,OZONE,2,7,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","24-03-2026 13:00:00",12.889250,74.853000,NO2,5,17,11
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-03-2026 13:00:00",23.210494,77.425409,CO,14,64,27
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-03-2026 13:00:00",23.210494,77.425409,OZONE,30,58,43
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","24-03-2026 13:00:00",23.233584,77.400574,PM2.5,21,81,55
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","24-03-2026 13:00:00",23.233584,77.400574,NO2,20,66,32
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","24-03-2026 13:00:00",23.233584,77.400574,NH3,5,7,6
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-03-2026 13:00:00",22.9682591,76.064118,NO2,36,88,66
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-03-2026 13:00:00",22.9682591,76.064118,NH3,7,14,11
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","24-03-2026 13:00:00",22.9682591,76.064118,OZONE,10,130,32
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","24-03-2026 13:00:00",8.563700,76.886500,SO2,1,16,7
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","24-03-2026 13:00:00",8.5149093,76.9435879,PM10,31,53,38
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","24-03-2026 13:00:00",23.264759,77.381568,PM2.5,23,93,56
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-03-2026 13:00:00",23.210494,77.425409,PM2.5,15,157,59
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","24-03-2026 13:00:00",23.210494,77.425409,PM10,45,149,95
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","24-03-2026 13:00:00",23.163174,79.973061,NO2,11,19,16
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","24-03-2026 13:00:00",23.163174,79.973061,CO,12,32,28
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-03-2026 13:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-03-2026 13:00:00",23.142888,79.916147,CO,13,112,40
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","24-03-2026 13:00:00",23.168606,79.932247,OZONE,9,79,24
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","24-03-2026 13:00:00",23.218135,79.957770,PM2.5,15,82,45
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","24-03-2026 13:00:00",22.4310,75.5213,OZONE,1,41,21
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","24-03-2026 13:00:00",22.7524,75.8872,PM2.5,24,110,52
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","24-03-2026 13:00:00",22.6780,75.8559,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","24-03-2026 13:00:00",22.6780,75.8559,OZONE,5,10,7
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","24-03-2026 13:00:00",22.7084,75.8815,PM2.5,29,95,51
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","24-03-2026 13:00:00",22.7084,75.8815,PM10,34,101,57
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","24-03-2026 13:00:00",11.55358,76.55521,PM2.5,20,48,33
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","24-03-2026 13:00:00",11.55358,76.55521,PM10,32,58,41
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","24-03-2026 13:00:00",13.428828,77.731418,NH3,3,4,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","24-03-2026 13:00:00",13.428828,77.731418,OZONE,11,18,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","24-03-2026 13:00:00",13.328028,75.797056,PM10,29,62,48
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","24-03-2026 13:00:00",12.21041,76.37376,NO2,9,26,17
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","24-03-2026 13:00:00",12.21041,76.37376,OZONE,8,71,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-03-2026 13:00:00",13.940000,75.555917,PM2.5,2,34,19
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-03-2026 13:00:00",13.940000,75.555917,NO2,18,23,19
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","24-03-2026 13:00:00",13.940000,75.555917,NH3,2,3,2
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","24-03-2026 13:00:00",26.200388,78.147714,SO2,4,35,13
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","24-03-2026 13:00:00",26.200388,78.147714,OZONE,5,131,47
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","24-03-2026 13:00:00",22.7289,75.8076,NO2,31,46,36
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","24-03-2026 13:00:00",22.4310,75.5213,SO2,2,30,10
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","24-03-2026 13:00:00",10.073232,76.302765,CO,7,102,43
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","24-03-2026 13:00:00",8.8787,76.6073,SO2,2,91,6
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","24-03-2026 13:00:00",8.8787,76.6073,OZONE,31,36,32
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","24-03-2026 13:00:00",19.9775302,79.2337086,NO2,9,26,17
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","24-03-2026 13:00:00",19.9775302,79.2337086,SO2,1,97,39
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","24-03-2026 13:00:00",19.9775302,79.2337086,CO,34,42,40
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","24-03-2026 13:00:00",20.918946,74.776388,PM2.5,43,148,92
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","24-03-2026 13:00:00",20.918946,74.776388,CO,8,60,20
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","24-03-2026 13:00:00","19.2268427 ","73.0788456 ",NO2,15,89,45
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","24-03-2026 13:00:00","19.2268427 ","73.0788456 ",CO,16,65,33
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","24-03-2026 13:00:00","19.2268427 ","73.0788456 ",OZONE,1,45,10
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","24-03-2026 13:00:00",19.710842,77.151824,SO2,1,18,6
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","24-03-2026 13:00:00",23.8640158,78.80289321,PM2.5,12,73,36
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","24-03-2026 13:00:00",24.58434363,80.8549414,PM2.5,48,51,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","24-03-2026 13:00:00",24.58434363,80.8549414,SO2,19,20,20
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","24-03-2026 13:00:00",23.1633321,75.800225,PM10,49,132,84
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","24-03-2026 13:00:00",23.1633321,75.800225,SO2,1,5,2
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","24-03-2026 13:00:00",20.719516,77.000253,NO2,7,109,40
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","24-03-2026 13:00:00",20.719516,77.000253,NH3,6,9,7
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","24-03-2026 13:00:00",16.6870449,74.2505872,NO2,12,60,25
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-03-2026 13:00:00",16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-03-2026 13:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-03-2026 13:00:00",16.7143745,74.2426398,OZONE,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","24-03-2026 13:00:00",18.1023399,73.4783687,SO2,25,52,38
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","24-03-2026 13:00:00",18.1023399,73.4783687,CO,24,40,25
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","24-03-2026 13:00:00",20.555712,74.529236,NO2,1,7,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","24-03-2026 13:00:00",19.23241,72.86895,CO,14,88,73
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","24-03-2026 13:00:00",19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","24-03-2026 13:00:00",19.2243333,72.8658113,SO2,13,19,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","24-03-2026 13:00:00",19.2243333,72.8658113,CO,14,19,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-03-2026 13:00:00",18.9767,72.8380,PM2.5,44,128,82
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-03-2026 13:00:00",18.9767,72.8380,SO2,1,4,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","24-03-2026 13:00:00",19.11074,72.86084,CO,4,84,7
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","24-03-2026 13:00:00",20.555712,74.529236,SO2,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","24-03-2026 13:00:00",19.296481,72.840923,OZONE,52,57,55
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","24-03-2026 13:00:00",19.053536,72.84643,PM2.5,49,129,79
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","24-03-2026 13:00:00",19.053536,72.84643,SO2,1,12,5
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","24-03-2026 13:00:00",19.065931,72.862131,PM10,124,129,128
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","24-03-2026 13:00:00",23.50016,80.23284,CO,16,73,32
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","24-03-2026 13:00:00",24.2613009,80.7231783,PM10,19,52,33
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","24-03-2026 13:00:00",22.624758,75.675238,NO2,12,40,21
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-03-2026 13:00:00",23.838586,78.759431,NH3,3,4,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","24-03-2026 13:00:00",20.939198,77.765701,NH3,2,15,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","24-03-2026 13:00:00",20.939198,77.765701,CO,36,122,57
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-03-2026 13:00:00",19.8389439,75.244448,PM10,40,102,71
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-03-2026 13:00:00",19.863756,75.321188,PM2.5,43,227,78
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-03-2026 13:00:00",19.863756,75.321188,NH3,2,5,4
India,Maharashtra,Beed,"Bir, Beed - MPCB","24-03-2026 13:00:00",18.988474,75.753873,CO,23,114,32
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","24-03-2026 13:00:00",19.786089,72.757971,PM10,61,111,92
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","24-03-2026 13:00:00",19.962900,79.298714,PM2.5,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","24-03-2026 13:00:00",19.962900,79.298714,SO2,18,35,28
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","24-03-2026 13:00:00",19.962900,79.298714,CO,22,28,25
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","24-03-2026 13:00:00",21.001264,75.565602,PM2.5,37,142,68
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","24-03-2026 13:00:00",21.001264,75.565602,SO2,5,70,21
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","24-03-2026 13:00:00",19.854616,75.905894,SO2,14,51,23
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","24-03-2026 13:00:00",19.192056,72.9585188,SO2,13,77,26
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","24-03-2026 13:00:00",19.215859,72.831718,CO,2,58,14
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-03-2026 13:00:00",19.0632143,72.8456324,NO2,4,51,23
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-03-2026 13:00:00",19.0632143,72.8456324,NH3,5,14,9
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-03-2026 13:00:00",19.1653323,72.922099,OZONE,13,97,46
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-03-2026 13:00:00",19.0863,72.8888,CO,10,30,12
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-03-2026 13:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-03-2026 13:00:00",19.000083,72.813993,NH3,4,7,5
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-03-2026 13:00:00",19.000083,72.813993,CO,28,66,37
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","24-03-2026 13:00:00",19.10861,72.83622,PM10,37,105,68
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","24-03-2026 13:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","24-03-2026 13:00:00",18.9942180,72.8158167,SO2,32,39,36
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","24-03-2026 13:00:00",19.000084,72.856730,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","24-03-2026 13:00:00",19.000084,72.856730,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","24-03-2026 13:00:00",19.060498,72.923356,CO,5,102,16
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","24-03-2026 13:00:00",19.060498,72.923356,OZONE,1,91,24
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","24-03-2026 13:00:00",19.000083,72.813993,PM10,56,127,96
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","24-03-2026 13:00:00",20.0073285,73.7762427,OZONE,9,29,29
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-03-2026 13:00:00",20.021503,73.813844,NO2,2,20,9
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-03-2026 13:00:00",20.021503,73.813844,NH3,2,5,2
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-03-2026 13:00:00",20.021503,73.813844,CO,8,81,49
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","24-03-2026 13:00:00",20.021503,73.813844,OZONE,15,108,35
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","24-03-2026 13:00:00",19.19709,72.82204,CO,16,88,35
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","24-03-2026 13:00:00",18.96702,72.84214,NO2,31,112,68
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","24-03-2026 13:00:00",19.1750,72.9419,PM2.5,47,144,80
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","24-03-2026 13:00:00",19.1750,72.9419,PM10,65,120,93
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-03-2026 13:00:00",19.0364585,72.8954371,PM10,56,104,85
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-03-2026 13:00:00",19.0364585,72.8954371,SO2,1,20,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-03-2026 13:00:00",19.0364585,72.8954371,CO,42,92,52
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-03-2026 13:00:00",19.04946,72.9230,PM2.5,38,105,68
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","24-03-2026 13:00:00",19.173852,77.296291,SO2,4,9,7
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","24-03-2026 13:00:00",20.0073285,73.7762427,NO2,5,5,5
